#10000.000  0.800  30.000  10.000  0.700  0.000  25.000  2.000  0.700  1.000  25.000  2.000  0.700  0.900  25.000  2.000  3.000  1.000  1.000  1.000  10.000  0.000  1.000  201.000  0.000  9500.000  0.000  0.000  1.000  0.100  0.010  0.000  0.000  0.000  0.000  0.000  10.000  
t,x,xf,xr,xb,tjs,C,fundt,ben,buy
1168,33.92,26.06,24.29,27.00,1,279.01,658.42,1010.00,0
1169,29.46,22.90,26.70,28.29,1,280.19,686.72,1010.00,0
1170,33.69,26.89,25.40,27.38,1,278.84,714.10,1010.00,0
1171,33.73,28.07,25.82,25.98,1,278.79,740.08,1010.00,0
1172,32.92,28.47,25.76,25.14,1,278.27,765.22,1010.00,0
1173,33.73,30.20,25.74,24.89,1,277.76,790.11,1010.00,0
1174,31.85,27.26,25.10,24.56,1,277.22,814.67,1010.00,0
1175,30.87,25.24,25.02,26.05,1,277.33,840.72,1010.00,0
1176,22.26,18.28,25.86,25.63,1,277.54,866.35,1010.00,0
1177,23.95,17.47,24.77,25.99,1,276.86,892.34,1010.00,0
1178,27.79,19.88,25.47,27.23,1,277.30,919.56,1010.00,0
1179,25.36,20.61,25.29,28.01,1,277.01,947.57,1010.00,0
1180,27.79,27.39,26.74,29.42,1,276.89,976.99,1010.00,0
1181,30.34,22.97,25.24,27.16,1,275.17,1004.15,1010.00,0
1182,30.47,25.75,25.61,25.22,1,274.93,1029.37,1010.00,0
1183,32.77,26.51,25.76,25.39,1,274.25,1054.76,1010.00,0
1184,30.78,25.86,25.84,25.64,1,273.34,1080.40,1010.00,0
1185,34.59,27.04,26.15,25.28,1,272.25,1105.67,1010.00,0
1186,29.31,21.55,23.81,25.87,1,270.71,1131.55,1010.00,0
1187,30.09,24.24,24.69,26.67,1,271.59,1158.22,1010.00,0
1188,31.10,28.80,24.39,26.62,1,271.60,1184.84,1010.00,0
1189,32.66,26.74,24.21,25.88,1,271.92,1210.72,1010.00,0
1190,36.04,31.94,24.30,25.08,1,272.49,1235.80,1010.00,0
1191,31.71,27.61,25.67,26.02,1,273.01,1261.82,1010.00,0
1192,28.84,22.92,26.19,24.98,1,272.07,1286.80,1010.00,0
1193,23.67,17.81,24.98,27.00,1,270.46,1313.80,1010.00,0
1194,22.06,20.10,23.32,25.88,1,270.04,1339.68,1010.00,0
1195,21.34,17.05,21.60,24.64,1,271.40,1364.32,1010.00,0
1196,27.45,23.86,24.27,22.75,1,274.77,1387.07,1010.00,0
1197,28.55,24.25,23.75,23.94,1,275.55,1411.01,1010.00,0
1198,28.87,23.27,24.77,22.70,1,276.98,1433.71,1010.00,0
1199,27.30,24.31,27.21,23.93,1,277.43,1457.64,1010.00,0
1200,22.89,21.36,25.81,25.67,1,275.24,1483.31,1010.00,0
1201,27.66,21.93,26.69,24.16,1,274.37,1507.46,1010.00,0
1202,32.32,30.56,25.13,26.27,1,272.46,1533.74,1010.00,0
1203,31.34,27.60,25.40,27.37,1,272.06,1561.11,1010.00,0
1204,36.97,27.09,24.54,28.01,1,271.33,1589.12,1010.00,0
1205,27.65,21.12,23.58,27.16,1,271.47,1616.28,1010.00,0
1206,22.69,18.31,21.91,27.24,1,272.68,1643.52,1010.00,0
1207,23.70,21.07,24.26,25.91,1,275.85,1669.43,1010.00,0
1208,22.39,20.80,23.56,27.34,1,276.75,1696.77,1010.00,0
1209,22.68,19.41,23.77,28.17,1,278.51,1724.95,1010.00,0
1210,21.13,16.01,24.56,28.67,1,280.21,1753.61,1010.00,0
1211,18.98,18.11,26.33,27.81,1,281.21,1781.42,1010.00,0
1212,20.54,16.53,26.93,25.86,1,280.37,1807.28,1010.00,0
1213,16.57,17.00,27.97,25.96,49,281.38,1833.24,626.46,0
1214,18.45,13.83,27.28,26.71,48,290.82,1569.13,632.73,1
1215,17.71,18.16,27.62,23.98,47,304.69,1288.42,639.05,1
1216,26.59,22.35,24.63,23.02,46,315.18,996.26,645.45,1
1217,28.29,26.63,26.01,23.58,45,322.11,697.73,651.90,1
1218,30.09,27.68,26.61,24.04,44,325.04,396.73,658.42,1
1219,35.30,28.79,26.39,24.51,43,327.09,94.15,665.00,1
1220,42.16,35.37,25.68,25.01,42,328.14,119.16,671.65,0
1221,45.34,32.76,25.86,24.56,41,322.05,143.72,678.37,0
1222,49.38,36.31,24.80,24.66,40,318.22,168.38,685.15,0
1223,47.34,36.41,22.83,25.88,39,310.10,194.26,692.00,0
1224,41.32,35.60,21.97,26.76,38,301.05,221.03,698.92,0
1225,35.45,27.60,25.00,27.52,37,292.00,248.55,705.91,0
1226,32.95,25.24,23.80,26.08,36,290.83,274.63,712.97,0
1227,33.36,29.97,23.16,26.28,35,292.15,8.76,720.10,1
1228,32.48,24.50,23.69,25.67,34,288.40,34.44,727.30,0
1229,32.26,26.66,23.79,26.77,33,290.28,61.20,734.58,0
1230,34.30,24.39,23.73,24.55,32,289.99,85.76,741.92,0
1231,36.48,28.69,23.24,25.64,31,292.16,111.40,749.34,0
1232,40.23,31.62,23.56,26.10,30,289.82,137.50,756.84,0
1233,34.93,31.45,24.53,24.60,29,284.02,162.10,764.40,0
1234,32.84,25.50,23.38,25.24,28,277.83,187.35,772.05,0
1235,28.47,25.09,22.80,24.79,27,277.57,212.14,779.77,0
1236,30.99,26.71,21.45,24.53,26,277.73,236.67,787.57,0
1237,32.87,26.12,22.84,24.52,25,276.12,261.18,795.44,0
1238,31.87,24.03,24.07,24.93,24,275.00,286.11,803.40,0
1239,29.35,22.97,23.52,23.27,23,276.06,309.38,811.43,0
1240,26.34,21.68,23.50,23.55,22,278.40,332.94,819.54,0
1241,25.49,28.74,22.70,22.99,21,282.39,355.93,827.74,0
1242,29.82,24.02,23.04,23.97,20,279.01,379.89,836.02,0
1243,36.55,30.57,23.09,26.44,19,280.50,406.34,844.38,0
1244,25.92,21.95,24.31,25.92,18,274.92,432.25,852.82,0
1245,26.27,23.14,23.24,25.63,17,278.27,457.88,861.35,0
1246,28.25,21.55,24.01,24.59,16,280.64,482.47,869.96,0
1247,25.57,20.72,23.33,23.71,15,285.01,506.18,878.66,0
1248,22.11,20.88,24.16,24.56,14,290.72,240.02,887.45,1
1249,25.92,21.38,27.03,25.82,13,296.83,265.84,896.32,0
1250,29.35,23.00,27.28,26.64,12,303.00,292.48,905.29,0
1251,28.04,24.48,26.32,25.37,11,307.99,9.87,914.34,1
1252,31.86,26.92,25.04,25.24,10,311.86,35.10,923.48,0
1253,42.64,34.99,24.69,24.26,9,313.43,59.37,932.72,0
1254,49.92,40.24,26.04,25.89,8,306.28,85.26,942.05,0
1255,40.41,34.43,25.80,25.78,7,292.64,111.03,951.47,0
1256,38.11,28.15,24.83,22.89,6,284.03,133.92,960.98,0
1257,33.99,32.24,22.90,23.79,5,281.48,157.71,970.59,0
1258,32.12,24.52,22.62,25.16,4,274.16,182.87,980.30,0
1259,34.83,29.92,21.22,26.95,3,274.60,209.81,990.10,0
1260,31.40,25.59,22.83,27.53,2,269.14,237.34,1000.00,0
1261,33.07,29.67,21.51,27.42,1,267.91,264.76,1010.00,0
1262,34.98,28.60,23.54,25.68,1,271.04,290.45,1010.00,0
1263,30.01,26.89,23.24,27.22,1,272.24,317.66,1010.00,0
1264,28.75,26.28,23.98,27.05,1,273.90,344.71,1010.00,0
1265,25.53,20.86,25.03,26.95,1,274.92,371.66,1010.00,0
1266,23.76,19.44,24.16,26.01,1,274.88,397.67,1010.00,0
1267,23.84,19.41,24.56,25.04,1,275.79,422.71,1010.00,0
1268,25.79,21.54,24.41,25.28,1,276.36,447.99,1010.00,0
1269,28.46,21.83,24.75,27.53,1,277.14,475.52,1010.00,0
1270,29.55,23.21,24.30,26.25,1,277.63,501.77,1010.00,0
1271,32.99,26.30,25.62,26.61,1,278.66,528.38,1010.00,0
1272,33.74,28.82,25.98,23.50,1,278.34,551.88,1010.00,0
1273,33.12,25.09,28.31,21.96,1,277.60,573.84,1010.00,0
1274,33.53,27.42,26.07,25.38,1,274.22,599.22,1010.00,0
1275,30.74,26.22,24.52,27.13,1,272.97,626.36,1010.00,0
1276,29.56,21.20,25.24,25.48,1,273.30,651.84,1010.00,0
1277,26.43,23.82,26.08,24.16,1,272.87,676.00,1010.00,0
1278,26.58,18.98,26.09,22.97,1,271.46,698.97,1010.00,0
1279,25.54,20.74,24.11,23.69,1,269.91,722.66,1010.00,0
1280,25.22,24.53,24.00,24.31,1,270.38,746.97,1010.00,0
1281,20.79,20.81,24.38,23.71,1,271.02,770.69,1010.00,0
1282,20.53,20.76,25.87,23.17,1,271.30,793.85,1010.00,0
1283,17.32,14.28,24.55,22.71,1,269.97,816.56,1010.00,0
1284,14.63,12.79,24.64,21.63,1,269.97,838.20,1010.00,0
1285,18.34,15.94,24.46,20.21,1,269.86,858.41,1010.00,0
1286,20.38,16.68,23.87,22.65,1,269.93,881.06,1010.00,0
1287,22.82,19.56,24.88,23.09,43,273.05,904.15,665.00,0
1288,28.69,25.46,25.88,24.65,42,278.84,928.80,671.65,0
1289,32.66,27.21,25.81,25.05,41,278.72,953.85,678.37,0
1290,30.48,25.04,25.21,25.69,40,276.66,979.54,685.15,0
1291,31.24,24.88,23.75,26.49,39,276.78,1006.03,692.00,0
1292,29.35,26.49,24.59,26.69,38,277.09,1032.72,698.92,0
1293,35.15,28.19,23.90,27.59,37,275.66,1060.31,705.91,0
1294,31.84,24.58,23.79,25.78,36,272.22,1086.09,712.97,0
1295,26.30,19.93,25.08,25.11,35,272.40,1111.20,720.10,0
1296,24.14,21.68,25.60,24.86,34,277.72,1136.06,727.30,0
1297,22.65,19.10,23.94,23.41,33,281.64,1159.47,734.58,0
1298,25.72,21.53,23.59,25.97,32,288.80,896.64,741.92,1
1299,36.49,23.47,23.50,25.31,31,293.99,627.96,749.34,1
1300,34.30,27.06,21.77,24.97,30,297.57,355.35,756.84,1
1301,30.86,24.07,22.91,24.72,29,297.56,82.52,764.40,1
1302,25.53,20.37,23.35,25.71,28,300.84,108.23,772.05,0
1303,29.96,29.08,22.65,25.90,27,308.51,134.14,779.77,0
1304,33.31,28.49,24.62,25.39,26,307.37,159.53,787.57,0
1305,33.04,24.93,23.97,24.91,25,306.77,184.44,795.44,0
1306,29.60,24.72,24.50,25.45,24,310.03,209.88,803.40,0
1307,32.79,25.45,24.95,25.81,23,313.84,235.69,811.43,0
1308,35.05,30.08,25.59,26.03,22,317.22,261.71,819.54,0
1309,27.73,24.39,24.94,23.38,21,315.85,285.09,827.74,0
1310,29.27,25.51,24.38,24.66,20,320.61,309.75,836.02,0
1311,30.27,27.56,24.36,23.34,19,324.61,8.48,844.38,1
1312,34.34,27.35,23.17,24.16,18,326.76,32.64,852.82,0
1313,38.07,33.59,23.77,24.31,17,329.35,56.95,861.35,0
1314,36.24,30.59,23.25,25.52,16,325.33,82.47,869.96,0
1315,35.86,30.28,23.18,23.73,15,324.22,106.20,878.66,0
1316,31.67,26.27,24.58,24.46,14,323.34,130.66,887.45,0
1317,38.87,32.38,27.64,27.20,13,326.78,157.86,896.32,0
1318,38.58,33.15,27.84,28.74,12,323.84,186.60,905.29,0
1319,36.24,28.68,26.83,28.16,11,319.76,214.76,914.34,0
1320,35.16,30.58,26.61,26.99,10,320.19,241.76,923.48,0
1321,39.84,32.41,26.42,27.12,9,318.57,268.88,932.72,0
1322,36.27,30.05,26.19,27.29,8,314.77,296.17,942.05,0
1323,37.66,22.97,26.02,26.06,7,313.19,9.04,951.47,1
1324,41.24,34.52,25.79,27.72,6,319.25,36.76,960.98,0
1325,43.80,35.19,25.83,29.53,5,313.19,66.29,970.59,0
1326,38.92,31.08,27.97,28.10,4,305.81,94.39,980.30,0
1327,42.80,38.75,27.12,29.17,3,302.20,123.56,990.10,0
1328,37.94,29.96,26.57,29.26,2,289.80,152.82,1000.00,0
1329,38.22,33.62,26.45,28.55,1,285.82,181.37,1010.00,0
1330,32.79,27.86,27.89,26.48,1,285.30,207.85,1010.00,0
1331,33.36,28.15,26.06,27.05,1,283.16,234.90,1010.00,0
1332,33.02,25.95,25.12,25.01,1,282.81,259.91,1010.00,0
1333,30.64,25.83,23.98,24.47,1,283.46,284.38,1010.00,0
1334,28.31,26.64,24.44,25.37,1,285.42,309.76,1010.00,0
1335,26.96,22.42,24.76,25.57,1,287.08,48.24,1010.00,1
1336,24.09,21.72,24.61,25.24,1,288.55,73.48,1010.00,0
1337,29.21,25.22,26.41,23.63,1,290.33,97.11,1010.00,0
1338,30.95,24.65,25.26,22.67,1,290.32,119.78,1010.00,0
1339,29.90,25.98,24.56,24.53,1,291.56,144.31,1010.00,0
1340,29.87,24.27,24.06,23.69,1,293.70,168.00,1010.00,0
1341,28.81,23.95,23.14,22.52,1,296.60,190.53,1010.00,0
1342,29.79,26.92,26.85,23.92,1,300.80,214.44,1010.00,0
1343,30.22,20.43,27.25,26.74,1,301.35,241.18,1010.00,0
1344,28.99,23.04,29.71,27.47,1,301.51,268.65,1010.00,0
1345,25.67,20.40,30.63,27.75,1,298.98,296.40,1010.00,0
1346,25.96,24.32,28.58,27.43,1,295.19,28.64,1010.00,1
1347,23.96,17.87,28.23,26.53,1,293.26,55.17,1010.00,0
1348,24.89,19.82,28.19,26.67,1,291.53,81.84,1010.00,0
1349,29.42,26.33,27.53,25.30,1,289.68,107.14,1010.00,0
1350,27.24,23.44,25.74,25.13,1,288.36,132.27,1010.00,0
1351,35.25,27.22,23.60,24.00,1,288.89,156.27,1010.00,0
1352,29.00,23.70,23.72,25.41,1,291.82,181.68,1010.00,0
1353,27.21,20.89,27.49,24.46,1,294.91,206.13,1010.00,0
1354,28.70,24.27,28.10,22.90,1,294.16,229.03,1010.00,0
1355,32.01,26.80,26.52,24.60,1,292.67,253.63,1010.00,0
1356,34.59,28.41,26.66,24.88,1,292.76,278.51,1010.00,0
1357,34.14,27.61,26.37,22.56,1,292.71,8.36,1010.00,1
1358,31.59,21.31,26.49,21.94,1,292.98,30.29,1010.00,0
1359,34.28,29.04,25.52,24.23,1,293.14,54.52,1010.00,0
1360,33.25,26.22,27.10,25.20,1,294.39,79.72,1010.00,0
1361,28.72,20.17,27.94,24.58,1,294.02,104.31,1010.00,0
1362,32.65,26.25,27.81,25.24,1,292.68,129.54,1010.00,0
1363,29.53,24.15,29.40,24.03,1,291.35,153.58,1010.00,0
1364,31.56,25.69,27.35,23.82,1,288.14,177.40,1010.00,0
1365,32.31,28.17,26.91,24.60,1,286.87,202.00,1010.00,0
1366,36.50,33.09,25.71,23.12,1,285.96,225.12,1010.00,0
1367,37.82,27.59,26.16,25.01,1,286.28,250.13,1010.00,0
1368,33.35,25.71,25.46,23.88,1,286.13,274.01,1010.00,0
1369,33.08,23.96,25.39,24.90,1,286.73,12.18,1010.00,1
1370,30.44,25.05,27.54,25.65,1,287.48,37.83,1010.00,0
1371,25.07,21.80,26.13,23.24,1,285.93,61.07,1010.00,0
1372,26.77,22.14,25.73,26.36,1,285.78,87.43,1010.00,0
1373,27.44,23.43,25.68,26.47,1,286.06,113.90,1010.00,0
1374,25.93,20.74,25.70,25.77,1,286.41,139.68,1010.00,0
1375,30.21,26.34,27.23,24.52,1,286.78,164.19,1010.00,0
1376,31.75,27.66,26.20,22.87,1,285.50,187.07,1010.00,0
1377,28.42,21.47,27.05,23.42,1,285.24,210.49,1010.00,0
1378,28.14,23.02,27.54,23.77,1,284.01,234.25,1010.00,0
1379,28.30,22.40,27.03,24.70,1,282.12,258.96,1010.00,0
1380,34.96,29.44,27.75,25.91,3,285.11,284.86,990.10,0
1381,36.99,30.35,27.24,25.43,2,281.25,310.29,1000.00,0
1382,39.95,33.03,26.41,25.38,1,275.98,335.67,1010.00,0
1383,38.36,31.49,24.77,26.63,1,274.53,362.30,1010.00,0
1384,36.77,28.35,24.36,24.50,1,274.73,386.80,1010.00,0
1385,31.61,25.64,24.37,25.42,1,275.41,412.22,1010.00,0
1386,35.57,30.50,24.59,24.46,1,276.14,436.68,1010.00,0
1387,31.73,26.89,25.23,24.46,1,276.70,461.14,1010.00,0
1388,25.18,20.38,27.15,23.91,1,276.62,485.05,1010.00,0
1389,25.23,19.57,26.41,23.42,1,274.42,508.46,1010.00,0
1390,21.66,16.78,26.46,24.54,1,272.81,533.00,1010.00,0
1391,13.81,12.84,24.42,22.01,1,270.99,555.01,1010.00,0
1392,17.17,15.36,23.68,22.52,1,271.22,577.53,1010.00,0
1393,21.30,17.01,24.25,22.57,1,272.29,600.09,1010.00,0
1394,28.69,24.04,23.87,23.64,1,272.85,623.73,1010.00,0
1395,37.71,26.95,24.20,23.61,1,273.88,647.35,1010.00,0
1396,34.87,26.38,24.11,24.12,1,274.64,671.47,1010.00,0
1397,36.04,29.60,25.05,23.73,1,275.59,695.20,1010.00,0
1398,26.85,22.29,25.37,25.62,1,275.59,720.82,1010.00,0
1399,27.72,23.55,24.28,26.27,1,275.24,747.10,1010.00,0
1400,29.76,24.46,25.42,25.31,1,276.05,772.41,1010.00,0
1401,22.51,20.31,25.92,26.82,1,275.69,799.23,1010.00,0
1402,25.15,21.76,27.38,25.47,1,274.75,824.69,1010.00,0
1403,27.47,23.13,26.10,25.84,1,272.11,850.53,1010.00,0
1404,21.23,16.83,25.06,25.21,1,270.61,875.74,1010.00,0
1405,26.07,23.74,24.63,23.99,5,283.60,899.73,970.59,0
1406,30.31,23.62,23.42,24.06,4,285.85,923.79,980.30,0
1407,35.40,28.91,22.98,22.69,3,288.45,658.03,990.10,1
1408,42.12,35.43,23.04,24.74,2,285.49,682.77,1000.00,0
1409,40.59,31.43,24.40,26.31,1,275.07,709.09,1010.00,0
1410,37.62,26.77,25.17,27.85,1,275.74,736.93,1010.00,0
1411,34.29,28.94,25.40,30.64,1,275.63,767.57,1010.00,0
1412,34.48,28.56,25.14,29.88,1,275.25,797.44,1010.00,0
1413,33.09,28.95,25.04,26.88,1,275.13,824.32,1010.00,0
1414,32.10,27.47,23.87,28.95,1,275.10,853.27,1010.00,0
1415,25.50,21.48,23.44,28.27,1,276.36,881.54,1010.00,0
1416,24.65,18.45,26.13,25.97,1,278.21,907.51,1010.00,0
1417,23.98,20.61,26.21,24.81,1,277.29,932.32,1010.00,0
1418,24.16,20.45,24.35,24.07,1,276.19,956.39,1010.00,0
1419,19.46,19.34,24.25,23.64,1,277.02,980.03,1010.00,0
1420,23.78,18.53,26.07,24.27,1,278.04,1004.31,1010.00,0
1421,23.64,21.33,27.59,23.36,1,277.18,1027.67,1010.00,0
1422,26.75,21.97,26.22,25.45,1,274.55,1053.12,1010.00,0
1423,21.79,18.59,25.39,25.36,1,273.16,1078.48,1010.00,0
1424,26.16,20.07,26.17,26.57,1,272.55,1105.05,1010.00,0
1425,19.86,17.61,24.63,23.33,1,271.01,1128.38,1010.00,0
1426,24.35,21.11,24.97,25.18,1,271.01,1153.55,1010.00,0
1427,26.41,25.03,24.62,24.49,1,270.64,1178.04,1010.00,0
1428,25.81,22.56,24.82,25.98,1,270.63,1204.02,1010.00,0
1429,32.97,25.11,24.60,25.16,1,270.39,1229.18,1010.00,0
1430,29.34,23.26,22.98,26.42,1,270.37,1255.60,1010.00,0
1431,24.75,25.16,23.61,25.24,1,272.13,1280.84,1010.00,0
1432,19.27,14.09,23.35,23.03,1,273.37,1303.87,1010.00,0
1433,22.65,17.85,23.89,24.57,1,275.02,1328.44,1010.00,0
1434,22.12,20.89,24.69,24.08,1,276.24,1352.52,1010.00,0
1435,20.68,19.17,24.85,23.63,1,276.71,1376.15,1010.00,0
1436,17.23,12.64,25.49,21.93,1,277.04,1398.09,1010.00,0
1437,10.61,11.70,26.06,20.83,1,276.71,1418.92,1010.00,0
1438,16.33,16.29,24.93,22.46,1,275.71,1441.38,1010.00,0
1439,18.77,18.63,24.76,23.06,1,275.87,1464.44,1010.00,0
1440,16.71,13.26,24.72,23.66,1,276.21,1488.10,1010.00,0
1441,17.03,16.57,26.87,24.17,1,276.64,1512.27,1010.00,0
1442,18.71,18.40,25.81,25.28,1,274.75,1537.55,1010.00,0
1443,24.34,23.09,26.18,25.32,69,279.25,1562.88,513.41,0
1444,22.92,21.27,26.85,24.41,68,281.78,1587.29,518.55,0
1445,25.57,21.46,27.27,22.20,67,286.56,1322.92,523.73,1
1446,29.89,23.55,26.61,24.14,66,291.62,1055.45,528.97,1
1447,31.73,25.95,25.58,24.08,65,294.87,784.65,534.26,1
1448,32.83,28.63,26.27,24.09,64,295.82,512.93,539.60,1
1449,37.58,30.07,25.06,25.15,63,293.90,244.18,545.00,1
1450,30.94,22.51,22.78,23.83,62,290.21,268.01,550.45,0
1451,28.16,23.18,22.00,24.12,61,294.47,292.13,555.95,0
1452,26.55,22.08,21.84,23.96,60,298.42,17.67,561.51,1
1453,30.25,23.98,21.97,25.01,59,303.97,42.68,567.13,0
1454,33.32,29.54,23.26,24.41,58,307.99,67.09,572.80,0
1455,35.82,26.74,22.20,22.88,57,306.29,89.97,578.53,0
1456,33.82,28.06,21.65,21.97,56,307.51,111.94,584.31,0
1457,27.21,21.97,22.49,22.98,55,307.39,134.93,590.16,0
1458,28.56,25.85,23.20,23.98,54,313.95,158.91,596.06,0
1459,30.87,25.86,24.09,23.79,53,316.91,182.70,602.02,0
1460,35.52,27.84,24.30,24.44,52,320.15,207.14,608.04,0
1461,38.24,29.31,24.33,27.08,51,321.54,234.22,614.12,0
1462,33.26,26.70,24.22,25.71,50,321.45,259.93,620.26,0
1463,33.78,25.93,24.18,25.67,49,324.22,285.60,626.46,0
1464,29.46,25.21,24.69,25.17,48,328.12,310.77,632.73,0
1465,31.79,26.20,26.78,25.71,47,333.20,3.29,639.05,1
1466,33.98,29.09,27.20,24.74,46,337.70,28.03,645.45,0
1467,32.99,27.26,27.39,25.14,45,339.47,53.17,651.90,0
1468,38.86,35.87,28.68,25.50,44,343.43,78.67,658.42,0
1469,39.66,30.13,27.54,27.41,43,338.31,106.08,665.00,0
1470,40.27,34.93,26.24,28.50,42,339.00,134.59,671.65,0
1471,40.11,31.21,25.58,27.22,41,334.48,161.81,678.37,0
1472,39.24,36.73,25.24,27.40,40,333.59,189.20,685.15,0
1473,42.19,35.61,24.31,26.49,39,326.55,215.69,692.00,0
1474,41.55,32.16,26.21,26.79,38,320.03,242.49,698.92,0
1475,39.13,33.17,25.93,24.95,37,316.65,267.44,705.91,0
1476,41.95,33.71,25.79,25.31,36,311.82,292.74,712.97,0
1477,37.90,32.70,25.69,25.17,35,305.92,11.99,720.10,1
1478,31.57,23.65,24.22,24.29,34,300.54,36.28,727.30,0
1479,34.33,28.97,23.67,25.99,33,304.58,62.27,734.58,0
1480,29.12,21.23,23.11,25.92,32,303.17,88.20,741.92,0
1481,29.87,24.57,22.39,23.71,31,310.13,111.91,749.34,0
1482,35.00,30.81,23.54,25.37,30,314.11,137.27,756.84,0
1483,34.28,28.19,22.08,25.99,29,311.63,163.26,764.40,0
1484,25.89,23.69,22.87,25.01,28,311.78,188.27,772.05,0
1485,29.20,23.59,22.44,25.85,27,316.91,214.12,779.77,0
1486,27.27,19.77,24.70,25.11,26,322.65,239.23,787.57,0
1487,32.56,21.82,22.82,23.43,25,333.17,262.66,795.44,0
1488,34.67,31.81,23.43,24.39,24,342.49,287.05,803.40,0
1489,39.21,33.16,24.43,24.81,23,341.75,311.86,811.43,0
1490,42.20,33.42,23.19,25.84,22,339.45,337.70,819.54,0
1491,43.85,35.42,23.50,25.29,21,336.63,26.36,827.74,1
1492,44.11,31.28,23.04,26.59,20,331.32,52.95,836.02,0
1493,43.30,33.75,23.23,28.73,19,330.05,81.69,844.38,0
1494,43.99,34.29,25.81,27.87,18,325.93,109.56,852.82,0
1495,44.50,37.22,26.45,26.80,17,320.80,136.35,861.35,0
1496,42.16,33.44,25.07,27.13,16,311.94,163.48,869.96,0
1497,40.52,33.95,26.54,26.21,15,306.35,189.69,878.66,0
1498,41.40,34.07,26.39,24.78,14,299.64,214.47,887.45,0
1499,41.83,33.18,26.34,26.15,13,292.13,240.61,896.32,0
1500,35.80,28.55,24.54,27.90,12,284.85,268.51,905.29,0
1501,30.92,25.77,25.11,27.77,11,281.93,296.28,914.34,0
1502,27.24,19.67,25.41,27.65,10,281.77,323.93,923.48,0
1503,25.33,20.18,24.72,24.68,9,288.31,60.30,932.72,1
1504,31.73,25.62,23.81,24.69,8,294.95,84.98,942.05,0
1505,28.32,23.89,23.11,24.66,7,296.26,109.64,951.47,0
1506,35.45,27.44,24.69,23.96,6,299.61,133.60,960.98,0
1507,34.24,29.13,25.00,25.40,5,299.39,159.00,970.59,0
1508,41.96,36.41,24.21,25.02,4,297.29,184.02,980.30,0
1509,43.53,34.73,23.08,26.89,3,286.97,210.90,990.10,0
1510,39.55,30.26,25.24,28.49,2,277.47,239.39,1000.00,0
1511,34.00,27.28,25.82,28.30,1,271.93,267.69,1010.00,0
1512,35.13,28.85,24.82,28.38,1,270.72,296.07,1010.00,0
1513,35.37,25.73,26.21,26.32,1,270.49,322.39,1010.00,0
1514,29.50,17.96,25.09,26.95,1,268.72,349.34,1010.00,0
1515,27.18,22.98,24.76,25.08,1,267.99,374.41,1010.00,0
1516,27.53,23.53,24.22,24.01,6,275.97,398.43,960.98,0
1517,28.58,23.36,25.11,23.98,5,277.68,422.41,970.59,0
1518,26.57,20.52,23.36,23.74,4,279.75,446.14,980.30,0
1519,34.90,27.19,22.66,25.32,3,285.16,471.46,990.10,0
1520,39.11,36.48,22.36,26.35,2,283.77,497.81,1000.00,0
1521,35.38,30.89,21.33,25.79,1,272.02,523.60,1010.00,0
1522,26.74,24.68,23.01,27.01,1,275.76,550.61,1010.00,0
1523,25.20,23.60,23.94,26.61,1,278.02,577.22,1010.00,0
1524,20.64,20.41,24.07,25.13,1,279.49,602.34,1010.00,0
1525,21.13,17.55,25.18,25.67,1,280.96,628.01,1010.00,0
1526,14.66,14.87,26.56,25.28,1,281.35,653.29,1010.00,0
1527,20.21,17.50,25.60,24.21,1,280.27,677.51,1010.00,0
1528,26.25,22.15,23.86,25.68,1,280.14,703.18,1010.00,0
1529,29.04,24.51,26.03,26.21,1,281.91,729.39,1010.00,0
1530,29.35,25.72,27.15,27.11,19,281.77,756.50,844.38,0
1531,27.52,24.22,27.18,25.14,18,281.65,781.64,852.82,0
1532,28.09,24.27,24.85,23.20,17,283.17,804.84,861.35,0
1533,26.18,24.97,24.96,23.34,16,284.79,828.18,869.96,0
1534,30.68,24.31,25.85,20.68,15,285.80,848.87,878.66,0
1535,32.86,24.77,26.14,22.69,14,287.64,583.91,887.45,1
1536,33.53,29.40,27.42,25.13,13,289.17,319.87,896.32,1
1537,37.14,29.99,26.19,24.41,12,285.74,344.28,905.29,0
1538,33.08,26.33,25.82,23.38,11,281.32,367.66,914.34,0
1539,25.07,21.70,23.68,21.33,10,280.49,388.98,923.48,0
1540,27.45,24.21,23.55,21.17,9,284.67,410.16,932.72,0
1541,25.96,20.68,26.62,23.19,8,286.51,146.84,942.05,1
1542,35.66,28.16,26.53,24.40,7,292.41,171.24,951.47,0
1543,37.50,31.09,26.74,24.84,6,290.68,196.09,960.98,0
1544,38.10,31.95,26.20,23.25,5,285.54,219.33,970.59,0
1545,37.13,31.22,25.57,24.35,4,278.96,243.69,980.30,0
1546,39.27,30.63,24.25,24.51,3,272.51,268.19,990.10,0
1547,30.93,24.40,23.76,25.76,2,266.07,293.96,1000.00,0
1548,33.36,29.37,24.69,25.85,1,265.83,319.81,1010.00,0
1549,34.11,27.21,23.25,24.35,1,265.26,344.16,1010.00,0
1550,34.13,26.86,22.49,25.64,1,266.21,369.80,1010.00,0
1551,31.63,28.54,22.52,26.40,1,268.09,396.21,1010.00,0
1552,28.27,22.54,22.61,27.78,1,270.13,423.98,1010.00,0
1553,25.64,22.89,22.33,28.05,1,272.27,452.03,1010.00,0
