# timeline: 800.000
# a: 0.800
# x0r: 30.000
# xsig2: 10.000
# lf: 0.700
# af: 0.000,1.000
# xf0r: 25.000
# xfsig2: 2.000
# lr: 0.700
# ar: 0.000,1.000
# xr0r: 25.000
# xrsig2: 2.000
# lb: 0.700
# ab: 0.900
# xb0r: 25.000
# xbsig2: 2.000
# code: 1.000,2.000,3.000
# al: 1.000
# be: 1.000
# godsimnum: 1000.000
# period: 10.000
# lag: 0.000
# A: 1.000
# burnin: 201.000
# cvalth: 0.000
# simtime: 300.000
# fund: 0.000
# cumb: 0.000
# bfn: 1.000
# rho: 0.100
# del: 0.010
# efmu: 0.000
# efsig2: 0.000
# ermu: 0.000
# ersig2: 0.000
# ch: 0.000
# b_def: 10.000
t,x,xf,xr,xb,tjs,C,fundt,ben,buy
50,17.06,26.36,14.18,24.34,68,265.55,61.24,514.35,0
51,19.84,25.48,17.18,22.53,67,263.11,83.78,519.49,0
52,23.08,24.08,17.26,22.88,66,261.39,106.66,524.69,0
53,27.28,21.74,24.06,23.46,65,261.04,130.12,529.93,0
54,25.12,20.09,21.12,23.94,64,263.23,154.06,535.23,0
55,32.21,22.77,28.05,26.15,63,267.45,180.21,540.59,0
56,27.88,23.76,24.49,25.39,62,269.15,205.60,545.99,0
57,25.62,24.02,21.75,24.60,61,269.92,230.20,551.45,0
58,28.62,23.13,22.33,23.96,60,270.50,254.16,556.97,0
59,26.26,22.72,26.11,23.53,59,272.10,5.59,562.54,1
60,24.59,25.11,17.92,23.26,58,274.32,28.85,568.16,0
61,27.39,25.02,18.18,24.85,57,274.12,53.70,573.84,0
62,18.77,24.13,16.65,26.87,56,274.01,80.57,579.58,0
63,20.12,24.01,18.64,25.84,55,274.87,106.41,585.38,0
64,23.97,24.49,23.43,24.42,54,275.94,130.82,591.23,0
65,33.25,24.75,26.44,26.30,53,276.60,157.13,597.14,0
66,33.97,25.04,28.68,25.19,52,277.04,182.32,603.11,0
67,31.44,26.20,26.15,24.53,51,277.20,206.85,609.15,0
68,32.70,25.97,27.43,23.61,50,276.11,230.46,615.24,0
69,30.29,25.68,24.97,25.11,49,275.15,255.57,621.39,0
70,28.08,24.57,24.27,25.72,48,274.41,6.88,627.60,1
71,25.63,22.45,23.53,24.44,47,274.82,31.32,633.88,0
72,27.32,22.51,23.25,22.70,46,277.61,54.02,640.22,0
73,25.76,23.94,23.90,22.86,45,280.61,76.87,646.62,0
74,24.95,24.65,19.33,23.47,44,282.33,100.34,653.09,0
75,21.81,24.80,20.13,24.15,43,283.46,124.50,659.62,0
76,20.94,23.46,19.58,25.08,42,284.52,149.58,666.21,0
77,20.40,23.92,18.84,22.06,41,287.18,171.64,672.88,0
78,21.65,24.25,18.82,22.29,40,289.58,193.93,679.60,0
79,20.79,25.33,20.27,23.36,39,291.87,217.29,686.40,0
80,21.91,25.06,18.33,23.58,38,293.19,240.87,693.26,0
81,28.55,27.14,23.74,26.50,37,294.94,267.38,700.20,0
82,28.93,27.92,24.55,26.52,36,294.58,293.90,707.20,0
83,29.00,29.77,23.23,26.55,35,293.33,320.45,714.27,0
84,26.14,25.03,26.21,25.87,34,289.92,346.32,721.41,0
85,22.28,25.57,18.81,25.49,33,291.38,371.81,728.63,0
86,19.47,26.98,19.65,26.47,32,292.38,398.28,735.91,0
87,25.40,27.21,15.78,25.27,31,291.94,423.55,743.27,0
88,27.81,28.40,26.10,24.47,30,291.20,448.02,750.71,0
89,28.13,26.48,23.14,21.42,29,289.08,469.44,758.21,0
90,23.30,25.63,21.06,21.94,28,288.86,491.38,765.79,0
91,29.54,25.11,29.71,23.72,27,289.55,515.10,773.45,0
92,32.40,25.87,27.62,25.77,26,290.89,540.87,781.19,0
93,31.49,26.90,23.58,28.30,25,291.52,569.17,789.00,0
94,31.02,28.09,26.52,27.58,24,291.08,596.75,796.89,0
95,27.96,28.28,24.73,27.14,23,289.29,623.88,804.86,0
96,31.77,27.06,23.85,26.20,22,287.12,650.08,812.91,0
97,31.34,26.44,27.40,26.44,21,286.06,676.52,821.04,0
98,31.90,25.36,25.57,27.03,20,285.58,703.55,829.25,0
99,30.04,24.20,25.43,23.43,19,286.25,726.98,837.54,0
100,23.23,25.07,20.17,23.48,18,288.25,750.46,845.91,0
101,20.32,26.38,16.05,23.80,17,289.50,774.26,854.37,0
102,23.77,27.17,22.06,23.47,16,289.43,797.73,862.92,0
103,23.59,26.50,19.09,24.60,15,288.49,822.33,871.55,0
104,26.16,27.42,23.19,23.77,14,288.19,846.10,880.26,0
105,25.51,26.92,22.24,25.55,13,286.84,871.65,889.06,0
106,24.54,26.01,23.89,24.57,12,285.91,896.22,897.95,0
107,25.12,26.64,20.14,25.03,11,285.90,921.25,906.93,0
108,28.98,28.03,22.82,25.15,10,285.19,946.40,916.00,0
109,26.80,26.53,23.21,26.02,9,282.87,972.41,925.16,0
110,24.66,25.83,21.54,25.06,8,281.98,715.49,934.42,1
111,18.93,26.00,14.77,23.60,7,281.77,457.31,943.76,1
112,19.29,25.55,16.91,24.03,6,281.36,199.98,953.20,1
113,22.39,25.96,21.77,24.78,5,281.39,224.76,962.73,0
114,21.98,24.98,21.88,26.18,4,280.97,250.94,972.36,0
115,23.16,25.59,19.31,26.95,3,281.60,277.89,982.08,0
116,21.37,27.25,15.76,26.22,2,281.60,22.51,991.90,1
117,22.42,27.11,21.00,24.65,1,279.79,47.16,1001.82,0
118,25.67,26.71,22.98,24.84,1,284.66,72.00,1001.74,0
119,26.38,26.08,22.42,25.30,1,287.85,97.30,1001.66,0
120,24.15,24.34,20.53,25.04,1,291.98,122.34,1001.57,0
121,30.01,23.88,25.87,22.98,1,298.59,145.32,1001.49,0
122,31.09,24.77,24.89,23.41,1,300.00,168.73,1001.40,0
123,36.48,25.32,34.63,24.70,1,302.62,193.43,1001.32,0
124,37.36,24.76,31.40,27.06,1,294.78,220.49,1001.23,0
125,39.86,22.78,30.29,26.86,1,289.72,247.35,1001.14,0
126,36.15,23.41,29.69,27.05,1,285.38,274.41,1001.05,0
127,32.22,24.46,25.85,26.58,1,281.26,19.73,1000.96,1
128,27.48,24.40,23.45,24.28,1,280.96,44.01,1000.87,0
129,29.03,24.38,25.04,24.79,1,283.25,68.79,1000.78,0
130,33.43,25.55,26.40,24.62,1,284.03,93.42,1000.69,0
131,31.85,24.65,25.07,23.78,1,283.40,117.20,1000.60,0
132,34.04,25.51,28.95,22.20,1,284.17,139.40,1000.50,0
133,33.45,25.02,26.65,24.69,1,280.74,164.09,1000.41,0
134,35.99,25.25,28.80,24.88,1,279.50,188.97,1000.31,0
135,30.14,24.59,26.44,25.79,1,275.77,214.76,1000.21,0
136,26.55,23.61,27.65,26.23,1,274.27,240.99,1000.12,0
137,31.05,24.58,30.01,27.76,1,271.29,268.75,1000.02,0
138,29.41,24.67,25.80,26.68,20,270.55,24.89,825.94,1
139,28.05,24.08,24.83,26.03,19,270.47,50.92,834.20,0
140,32.34,23.06,24.29,26.19,18,271.03,77.11,842.54,0
141,30.89,23.04,24.52,25.29,17,272.76,102.40,850.96,0
142,27.79,23.36,24.66,24.92,16,274.70,127.32,859.47,0
143,30.93,25.12,24.81,25.79,15,276.47,153.11,868.07,0
144,32.22,25.11,30.43,28.03,14,276.49,181.14,876.75,0
145,29.80,25.41,25.07,24.94,13,276.51,206.08,885.51,0
146,30.36,24.85,26.10,24.56,12,276.22,230.64,894.37,0
147,32.82,25.15,29.21,25.78,11,276.50,256.41,903.31,0
148,27.46,25.90,23.16,24.57,10,276.49,4.49,912.35,1
149,22.95,26.25,16.26,22.83,9,275.65,27.33,921.47,0
150,21.85,25.06,18.34,22.09,8,274.34,49.42,930.69,0
151,24.33,23.99,25.54,23.51,7,274.20,72.93,939.99,0
152,22.96,24.78,17.83,21.47,6,275.24,94.39,949.39,0
153,21.52,25.33,19.79,21.75,5,275.50,116.15,958.89,0
154,21.17,26.03,18.38,24.49,4,275.18,140.64,968.47,0
155,20.65,26.21,16.12,22.19,3,274.07,162.83,978.16,0
156,18.93,24.87,14.56,22.56,2,272.65,185.39,987.94,0
157,32.41,24.04,28.55,25.87,1,272.56,211.26,997.82,0
158,28.57,23.78,23.35,27.35,1,268.41,238.61,997.70,0
159,27.09,24.25,23.04,23.81,1,269.57,262.42,997.58,0
160,27.20,23.75,20.41,23.07,1,271.18,14.31,997.45,1
161,22.77,24.50,21.60,22.07,1,275.85,36.37,997.33,0
162,19.76,24.18,21.25,24.15,1,279.67,60.53,997.20,0
163,27.14,24.25,20.37,23.96,1,284.26,84.49,997.07,0
164,30.71,23.53,25.27,22.30,1,290.28,106.79,996.94,0
165,30.40,22.85,24.13,21.55,1,291.51,128.33,996.81,0
166,30.16,22.87,26.76,22.41,1,294.13,150.75,996.68,0
167,32.15,22.83,28.45,25.00,1,294.10,175.75,996.55,0
168,26.34,24.66,22.65,24.76,1,292.21,200.51,996.41,0
169,25.73,22.74,24.52,21.90,1,296.52,222.41,996.28,0
170,30.38,23.27,25.93,22.47,1,299.20,244.88,996.14,0
171,25.01,23.65,21.63,21.44,1,300.60,266.32,996.00,0
172,25.71,25.31,21.51,23.14,1,306.87,289.47,995.86,0
173,26.99,25.98,21.76,22.97,1,313.90,312.43,995.72,0
174,31.85,25.24,26.89,25.29,1,321.35,337.72,995.58,0
175,35.47,23.05,30.69,26.35,1,323.91,364.07,995.43,0
176,32.80,23.42,27.48,25.41,1,322.54,389.49,995.29,0
177,38.13,24.81,28.30,25.01,1,324.56,414.49,995.14,0
178,37.86,26.19,31.83,24.44,1,325.89,438.94,994.99,0
179,42.38,28.02,34.72,26.71,1,323.46,465.65,994.84,0
180,41.54,27.36,32.23,25.69,1,317.62,491.34,994.69,0
181,40.91,27.64,32.70,27.25,1,313.92,518.59,994.54,0
182,39.77,27.14,28.53,25.90,1,309.35,544.49,994.38,0
183,34.01,26.79,32.80,26.82,1,308.90,571.31,994.22,0
184,34.33,26.51,27.70,27.04,1,303.71,598.35,994.07,0
185,35.22,26.81,28.25,26.91,1,303.62,625.26,993.91,0
186,33.92,26.35,27.39,25.72,1,302.90,650.98,993.75,0
187,29.45,23.60,25.90,28.42,1,303.06,679.40,993.58,0
188,30.91,25.62,23.15,27.63,1,304.88,707.03,993.42,0
189,34.00,24.10,30.27,25.83,1,309.90,732.86,993.25,0
190,37.59,24.46,30.71,27.54,1,307.59,760.40,993.09,0
191,33.12,25.74,29.37,26.59,1,304.58,786.99,992.92,0
192,36.78,26.35,28.56,25.90,1,302.72,812.89,992.75,0
193,40.25,26.76,35.57,26.00,1,301.59,838.89,992.57,0
194,39.37,26.78,32.24,28.23,1,292.62,867.12,992.40,0
195,39.10,26.61,32.00,29.29,1,286.42,896.41,992.22,0
196,30.93,25.27,21.52,28.45,1,279.86,645.00,992.05,1
197,30.06,25.56,22.12,25.79,1,284.17,670.79,991.87,0
198,31.22,24.10,24.57,26.19,1,288.26,696.98,991.68,0
199,31.85,23.72,24.68,26.13,1,290.06,723.11,991.50,0
200,32.86,24.32,26.96,24.71,1,291.92,747.82,991.32,0
201,36.12,24.42,28.59,26.11,1,291.45,773.94,991.13,0
202,33.30,24.49,28.54,25.71,1,289.15,799.64,990.94,0
203,36.22,25.30,28.98,27.04,1,286.67,826.69,990.75,0
204,36.23,27.37,28.47,27.53,49,285.03,854.21,607.02,0
205,34.58,26.52,28.79,26.34,48,283.42,880.55,613.09,0
206,34.16,28.62,29.51,27.24,47,282.59,907.79,619.22,0
207,29.06,27.72,30.67,26.19,46,279.37,654.61,625.41,1
208,25.53,27.60,23.61,26.23,45,276.82,404.02,631.67,1
209,26.75,25.76,26.80,24.23,44,274.13,154.12,637.99,1
210,23.29,24.87,18.55,25.11,43,273.21,179.22,644.37,0
211,27.47,24.21,25.33,23.50,42,273.17,202.73,650.81,0
212,30.56,23.88,22.90,25.33,41,273.86,228.06,657.32,0
213,33.29,24.27,26.34,24.92,40,274.98,252.97,663.89,0
214,31.47,25.20,23.83,23.00,39,275.78,0.19,670.53,1
215,30.55,25.42,26.65,22.41,38,275.64,22.59,677.23,0
216,31.77,24.56,28.67,22.19,37,275.24,44.78,684.01,0
217,26.50,24.99,21.76,23.48,36,275.74,68.26,690.85,0
218,27.20,24.97,24.80,27.14,35,275.83,95.40,697.76,0
219,27.20,24.05,24.01,25.70,34,275.94,121.10,704.73,0
220,29.28,24.49,23.91,23.70,33,277.07,144.80,711.78,0
221,29.05,25.29,22.99,24.36,32,277.84,169.17,718.90,0
222,28.87,24.97,22.73,25.27,31,277.80,194.43,726.09,0
223,31.18,25.75,24.40,23.39,30,278.10,217.83,733.35,0
224,28.78,25.85,24.12,23.19,29,277.59,241.02,740.68,0
225,24.36,24.24,20.85,22.25,28,276.92,263.27,748.09,0
226,27.34,23.93,23.80,22.79,27,277.95,8.12,755.57,1
227,25.32,25.28,21.43,22.99,26,279.42,31.10,763.12,0
228,28.56,25.63,20.76,24.05,25,279.56,55.15,770.76,0
229,29.84,26.20,26.97,24.20,24,279.32,79.35,778.46,0
230,29.07,26.22,21.27,26.60,23,278.43,105.95,786.25,0
231,36.16,26.92,29.57,28.25,22,277.42,134.20,794.11,0
232,38.50,25.64,29.49,28.87,21,275.55,163.07,802.05,0
233,33.95,25.80,27.05,27.24,20,274.90,190.31,810.07,0
234,31.45,25.40,24.99,24.82,19,274.00,215.13,818.17,0
235,34.75,25.42,28.75,26.31,18,273.47,241.44,826.35,0
236,31.88,25.53,26.56,24.62,17,272.85,266.05,834.62,0
237,33.59,25.48,23.31,28.22,16,272.05,22.22,842.96,1
238,37.42,24.65,33.29,28.40,15,271.23,50.61,851.39,0
239,37.09,23.65,28.69,27.58,14,271.25,78.19,859.91,0
240,29.94,25.44,24.06,25.91,13,272.36,104.11,868.51,0
241,26.82,23.38,22.71,24.12,12,271.60,128.22,877.19,0
242,24.03,23.45,20.42,25.51,11,273.04,153.74,885.96,0
243,18.78,24.09,16.03,25.28,10,274.55,179.02,894.82,0
244,24.70,24.52,18.89,23.46,9,275.51,202.48,903.77,0
245,24.51,26.12,21.60,24.60,8,276.09,227.08,912.81,0
246,16.81,24.00,17.08,24.76,7,274.97,251.84,921.94,0
247,19.72,23.85,14.66,24.54,6,276.06,0.32,931.16,1
248,23.99,24.79,20.21,23.96,5,277.43,24.28,940.47,0
249,21.00,24.89,20.45,22.44,4,277.90,46.71,949.87,0
250,20.45,24.73,15.16,24.89,3,278.32,71.61,959.37,0
251,17.59,27.67,17.27,25.93,2,278.95,97.54,968.97,0
252,28.83,26.70,24.53,24.74,1,276.41,122.28,978.66,0
253,33.87,26.64,25.29,24.13,1,277.06,146.40,978.34,0
254,37.45,25.59,28.82,23.86,1,276.96,170.27,978.03,0
255,40.01,24.59,30.41,25.78,1,272.95,196.05,977.71,0
256,40.25,25.28,32.17,27.06,35,271.81,223.11,687.49,0
257,35.33,24.59,26.69,24.96,34,271.18,248.07,694.36,0
258,32.48,25.32,29.17,25.33,33,271.25,2.15,701.30,1
259,24.84,23.48,22.34,22.78,32,270.52,24.94,708.32,0
260,28.07,25.24,20.51,24.72,31,271.74,49.66,715.40,0
261,22.17,25.54,20.56,26.46,30,271.16,76.12,722.55,0
262,23.63,23.86,22.38,23.38,29,270.18,99.50,729.78,0
263,15.93,23.66,16.60,21.54,28,270.96,121.04,737.08,0
264,25.30,23.93,20.77,21.51,27,272.03,142.55,744.45,0
265,27.04,24.71,27.31,23.52,26,272.91,166.07,751.89,0
266,28.81,25.07,24.12,23.48,25,273.01,189.56,759.41,0
267,26.94,25.61,23.20,22.03,24,272.73,211.59,767.01,0
268,24.99,23.90,20.86,22.91,23,271.84,234.50,774.68,0
269,24.95,22.92,19.72,23.17,22,272.73,257.67,782.42,0
270,26.53,22.98,21.16,22.63,21,274.79,5.50,790.25,1
271,24.12,25.87,24.36,23.74,20,276.99,29.24,798.15,0
272,23.99,25.36,23.97,24.89,19,276.23,54.12,806.13,0
273,28.67,24.77,23.77,24.56,18,275.96,78.69,814.19,0
274,31.52,23.98,28.45,25.61,17,276.31,104.29,822.33,0
275,26.16,25.12,21.43,24.77,16,277.56,129.06,830.56,0
276,29.48,25.82,26.29,24.13,15,277.69,153.20,838.86,0
277,32.45,25.08,29.18,24.00,14,277.05,177.20,847.25,0
278,28.93,24.75,23.81,21.80,13,277.16,198.99,855.72,0
279,30.10,23.76,24.13,23.35,12,277.65,222.34,864.28,0
280,28.21,24.86,23.91,22.67,11,279.28,245.01,872.92,0
281,30.67,24.75,26.10,24.32,10,279.86,269.32,881.65,0
282,26.89,25.92,21.56,24.49,9,280.63,13.19,890.47,1
283,31.09,24.98,24.39,25.70,8,280.18,38.89,899.38,0
284,31.63,25.46,29.31,26.76,7,280.72,65.65,908.37,0
285,26.64,24.99,22.92,25.25,6,280.78,90.90,917.45,0
286,24.56,25.51,18.54,26.07,5,281.37,116.97,926.63,0
287,23.28,25.57,22.07,25.96,4,281.45,142.94,935.89,0
288,19.07,25.62,19.98,26.84,3,281.47,169.78,945.25,0
289,26.28,26.25,21.84,26.22,2,281.43,196.00,954.70,0
290,28.59,26.87,23.15,25.82,1,280.69,221.82,964.25,0
291,29.28,26.92,26.37,25.09,1,283.30,246.91,963.79,0
292,30.07,26.02,25.77,26.62,1,282.62,273.52,963.33,0
293,30.13,26.73,25.78,23.45,1,282.54,296.97,962.87,0
294,27.74,26.24,21.61,23.40,1,282.44,320.37,962.39,0
295,28.67,23.22,25.76,25.83,1,286.91,346.20,961.92,0
296,35.06,22.24,27.44,27.48,1,287.27,373.68,961.44,0
297,34.19,24.48,27.58,26.89,1,285.82,400.57,960.95,0
298,37.34,24.57,29.88,25.78,1,284.06,426.35,960.46,0
299,32.54,25.41,31.51,24.33,1,279.60,171.07,959.97,1
300,35.29,25.58,21.79,22.42,1,272.90,193.49,959.47,0
